,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
62814,44.0,fuego,DJ Snake - Sean Paul - Anitta - Tainy,album,dance pop,7101818,False,Carte Blanche,7/25/2019,12,17,0,0,8,-6,1,0,0,0,0,0,104,195429,4,pop,478.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,0,0,english speaking and nordic
62829,2215.35,wash us in the blood,Kanye West - Travis Scott,single,chicago rap,12691508,False,Wash Us In The Blood,6/30/2020,1,1,0,0,10,-4,1,0,0,0,0,0,137,189827,4,rap,137.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.8,-1.0,-8.0,-1.0,4.0,7.0,5.0,6.0,3.0,6.0,0.0,3.0,11.0,10.0,467.0,0.00856531,0.014989293,0.010706638,0.012847966,0.006423983,0.012847966,0.0,0.006423983,0.023554604,0.021413276,0.117647059,0.205882353,0.147058824,0.176470588,0.088235294,0.176470588,0.0,0.088235294,0.523809524,0.476190476,0.0,3.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,english speaking and nordic
62852,1113.0,bounce out with that ft. ybn nahmir,DJ A1 - YBN Nahmir,album,n-a,40,True,Streets Don't Lie 2,3/13/2018,11,18,0,0,8,-8,1,0,0,0,0,0,94,91011,4,else,977.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,1,english speaking and nordic
62915,2744.7,im sorry,Lil Uzi Vert,album,melodic rap,10065137,True,Eternal Atake,3/6/2020,7,18,0,0,1,-5,1,0,0,0,0,0,128,211883,4,rap,253.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,english speaking and nordic
62931,1605.65,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,single,cali rap,793305,True,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0,0,1,-7,1,0,0,0,0,0,100,253569,4,rap,78.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,1.0,-1.0,1.0,-2.25,1.0,-19.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,7.0,7.0,10.0,362.0,0.013812155,0.008287293,0.008287293,0.011049724,0.013812155,0.008287293,0.005524862,0.019337017,0.019337017,0.027624309,0.15625,0.09375,0.09375,0.125,0.15625,0.09375,0.0625,0.21875,0.411764706,0.588235294,17.0,4.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,english speaking and nordic
62940,155.2,caro,Bad Bunny,album,latin,26265604,True,X 100PRE,12/23/2018,4,15,0,0,0,-7,1,0,0,0,0,0,160,229456,4,latin,692.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,english speaking and nordic
62955,14528.7,woah,Lil Baby,album,atl hip hop,5372519,True,My Turn,2/28/2020,5,20,0,0,11,-5,1,0,0,0,0,0,142,183011,4,hip hop,260.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-0.15,-2.0,-4.0,-6.0,6.0,3.0,5.0,5.0,5.0,5.0,2.0,6.0,13.0,7.0,296.0,0.02027027,0.010135135,0.016891892,0.016891892,0.016891892,0.016891892,0.006756757,0.02027027,0.043918919,0.023648649,0.162162162,0.081081081,0.135135135,0.135135135,0.135135135,0.135135135,0.054054054,0.162162162,0.65,0.35,8.0,14.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,english speaking and nordic
62988,8231.9,head & heart,Joel Corry - MNEK,single,dance pop,111750,False,Head & Heart (feat. MNEK),7/3/2020,1,1,0,0,8,-3,1,0,0,0,0,0,122,166028,4,pop,134.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,1.0,-1.0,-0.85,-1.0,1.0,-1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,287.0,0.006968641,0.006968641,0.006968641,0.010452962,0.006968641,0.006968641,0.003484321,0.006968641,0.010452962,0.006968641,0.125,0.125,0.125,0.1875,0.125,0.125,0.0625,0.125,0.6,0.4,2.0,0.0,1.0,0.0,0.0,1.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,english speaking and nordic
63015,22069.35,party girl,StaySolidRocky,single,melodic rap,106823,False,Party Girl,4/21/2020,1,1,0,0,6,-9,0,0,0,0,0,0,130,147800,4,rap,207.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,2.05,0.0,10.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,342.0,0.0,0.002923977,0.0,0.005847953,0.005847953,0.0,0.0,0.005847953,0.005847953,0.014619883,0.0,0.142857143,0.0,0.285714286,0.285714286,0.0,0.0,0.285714286,0.285714286,0.714285714,1.0,16.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,english speaking and nordic
63043,418.6,merry christmas darling - album version/remix,Carpenters,album,adult standards,1562181,False,Christmas Portrait (Special Edition),1978,11,21,0,0,7,-15,1,0,0,0,0,0,81,186973,4,pop,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,1,english speaking and nordic
63065,424.0,la modelo,Lean Trap,album,n-a,252,True,Trap Reco 3,1/14/2018,7,10,0,0,1,-2,1,0,0,0,0,0,98,248036,4,else,1035.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,english speaking and nordic
63094,1655.2,out of love,Lil Tecca - Internet Money,single,melodic rap,3014761,True,Out Of Love,4/17/2020,1,1,0,0,7,-6,0,0,0,0,0,0,138,153597,4,rap,211.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.8,-3.0,-1.0,-2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,190.0,0.0,0.0,0.0,0.005263158,0.005263158,0.015789474,0.0,0.005263158,0.015789474,0.005263158,0.0,0.0,0.0,0.166666667,0.166666667,0.5,0.0,0.166666667,0.75,0.25,6.0,12.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,english speaking and nordic
63113,722.1,realer n realer,Future - Juice WRLD,album,atl hip hop,9442830,True,Future & Juice WRLD Present... WRLD ON DRUGS,10/19/2018,10,16,0,0,1,-6,1,0,0,0,0,0,148,170920,4,hip hop,757.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,1,english speaking and nordic
63116,10211.35,hawái,Maluma,album,reggaeton,21642776,False,PAPI JUANCHO,8/21/2020,3,22,0,0,6,-3,0,0,0,0,0,0,180,199112,4,reggaeton,85.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1,english speaking and nordic
63142,9854.4,the night we met,Lord Huron,album,indie folk,752472,False,Strange Trails,4/6/2015,14,14,0,0,9,-9,1,0,0,0,0,0,174,208212,3,indie,2040.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.9,-1.0,-7.0,-2.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,153.0,0.006535948,0.0,0.006535948,0.019607843,0.0,0.013071895,0.0,0.0,0.019607843,0.006535948,0.142857143,0.0,0.142857143,0.428571429,0.0,0.285714286,0.0,0.0,0.75,0.25,0.0,0.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,1,english speaking and nordic
63176,6742.55,still got time,ZAYN - PARTYNEXTDOOR,single,dance pop,13407533,False,Still Got Time (feat. PARTYNEXTDOOR),3/23/2017,1,1,0,0,7,-6,1,0,0,0,0,0,120,188491,4,pop,1329.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-1.65,-4.0,-4.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,6.0,446.0,0.006726457,0.00896861,0.00896861,0.006726457,0.006726457,0.004484305,0.00896861,0.006726457,0.011210762,0.013452915,0.115384615,0.153846154,0.153846154,0.115384615,0.115384615,0.076923077,0.153846154,0.115384615,0.454545455,0.545454545,9.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,english speaking and nordic
63211,177.55,keep doing what youre doing,Bryson Tiller,album,kentucky hip hop,4447390,False,A N N I V E R S A R Y,10/2/2020,9,10,0,0,10,-12,0,0,0,0,0,0,74,178088,1,hip hop,43.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,213.0,0.0,0.004694836,0.0,0.004694836,0.004694836,0.0,0.004694836,0.014084507,0.0,0.014084507,0.0,0.142857143,0.0,0.142857143,0.142857143,0.0,0.142857143,0.428571429,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,english speaking and nordic
63218,24285.9,codeine dreaming,Kodak Black - Lil Wayne,album,florida rap,6344939,True,Project Baby 2: All Grown Up (Deluxe Edition),11/24/2017,20,27,0,0,1,-7,0,0,0,0,0,0,155,264532,4,rap,1086.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.05,-3.0,-6.0,-11.0,6.0,6.0,5.0,5.0,3.0,4.0,3.0,3.0,15.0,4.0,658.0,0.009118541,0.009118541,0.007598784,0.007598784,0.004559271,0.006079027,0.004559271,0.004559271,0.022796353,0.006079027,0.171428571,0.171428571,0.142857143,0.142857143,0.085714286,0.114285714,0.085714286,0.085714286,0.789473684,0.210526316,6.0,13.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,english speaking and nordic
63236,97.75,time to move on,Tom Petty,album,album rock,1419670,False,Wildflowers,10/21/1994,3,15,0,0,2,-9,1,0,0,0,0,0,112,195333,4,rock,9512.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,-1.0,0.0,1.0,1.45,-1.0,0.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,6.0,149.0,0.026845638,0.006711409,0.006711409,0.013422819,0.020134228,0.020134228,0.0,0.020134228,0.020134228,0.040268456,0.235294118,0.058823529,0.058823529,0.117647059,0.176470588,0.176470588,0.0,0.176470588,0.333333333,0.666666667,0.0,1.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,english speaking and nordic
63240,24090.15,24k magic,Bruno Mars,album,dance pop,27355260,False,24K Magic,11/17/2016,1,9,0,0,1,-4,1,0,0,0,0,0,106,225983,4,pop,1449.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.5,-3.0,-22.0,-11.0,9.0,5.0,6.0,7.0,3.0,6.0,5.0,4.0,15.0,4.0,371.0,0.02425876,0.013477089,0.016172507,0.018867925,0.008086253,0.016172507,0.013477089,0.010781671,0.040431267,0.010781671,0.2,0.111111111,0.133333333,0.155555556,0.066666667,0.133333333,0.111111111,0.088888889,0.789473684,0.210526316,4.0,8.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,english speaking and nordic
63275,2768.75,lets link,WhoHeem,single,viral rap,17648,True,Lets Link,8/20/2020,1,1,0,0,10,-9,0,0,0,0,0,0,120,159955,4,rap,86.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-4.65,-7.0,-17.0,-1.0,4.0,3.0,6.0,3.0,5.0,4.0,2.0,4.0,8.0,7.0,407.0,0.00982801,0.007371007,0.014742015,0.007371007,0.012285012,0.00982801,0.004914005,0.00982801,0.01965602,0.017199017,0.129032258,0.096774194,0.193548387,0.096774194,0.161290323,0.129032258,0.064516129,0.129032258,0.533333333,0.466666667,19.0,15.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,english speaking and nordic
63281,91.2,freedom,Kygo - Zak Abel,album,edm,6858400,False,Golden Hour,5/29/2020,4,18,0,0,7,-6,1,0,0,0,0,0,111,198635,4,dance/electronic,169.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,2.0,2.0,5.0,2.0,4.0,6.0,3.0,3.0,9.0,7.0,9.0,207.0,0.009661836,0.024154589,0.009661836,0.019323671,0.028985507,0.014492754,0.014492754,0.043478261,0.033816425,0.043478261,0.058823529,0.147058824,0.058823529,0.117647059,0.176470588,0.088235294,0.088235294,0.264705882,0.4375,0.5625,1.0,3.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,english speaking and nordic
63296,30607.75,theres nothing holdin me back,Shawn Mendes,album,canadian pop,29743681,False,Illuminate (Deluxe),4/20/2017,1,16,0,0,2,-4,1,0,0,0,0,0,121,199440,4,pop,1301.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,1.0,1.0,0.0,-0.4,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,288.0,0.0,0.006944444,0.0,0.003472222,0.006944444,0.003472222,0.0,0.0,0.006944444,0.006944444,0.0,0.333333333,0.0,0.166666667,0.333333333,0.166666667,0.0,0.0,0.5,0.5,2.0,4.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,english speaking and nordic
63331,705.85,farewell,Eminem,album,detroit hip hop,39078037,True,Music To Be Murdered By,1/17/2020,17,20,0,0,4,-6,0,0,0,0,0,0,93,247733,4,hip hop,302.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,english speaking and nordic
63349,2275.7,intentions,Justin Bieber - Quavo,single,canadian pop,39214943,False,Intentions,2/7/2020,1,1,0,0,9,-6,1,0,0,0,0,0,148,212869,4,pop,281.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.05,1.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,7.0,203.0,0.014778325,0.009852217,0.004926108,0.009852217,0.009852217,0.004926108,0.0,0.009852217,0.004926108,0.034482759,0.230769231,0.153846154,0.076923077,0.153846154,0.153846154,0.076923077,0.0,0.153846154,0.125,0.875,3.0,1.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,english speaking and nordic
63383,6738.05,craving you,Thomas Rhett - Maren Morris,single,contemporary country,3594445,False,Craving You,3/31/2017,1,1,0,0,9,-3,0,0,0,0,0,0,104,227373,4,country,1321.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,-1.0,-1.0,-0.75,2.0,-1.0,-3.0,4.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0,5.0,2.0,255.0,0.015686275,0.015686275,0.003921569,0.019607843,0.003921569,0.015686275,0.007843137,0.007843137,0.019607843,0.007843137,0.173913043,0.173913043,0.043478261,0.217391304,0.043478261,0.173913043,0.086956522,0.086956522,0.714285714,0.285714286,2.0,5.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,english speaking and nordic
63388,3726.95,moshpit,Kodak Black - Juice WRLD,album,florida rap,6344939,True,Dying to Live,12/14/2018,7,16,0,0,7,-4,1,0,0,0,0,0,157,164038,4,rap,701.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,1.0,-2.6,-2.0,-25.0,1.0,5.0,9.0,3.0,3.0,4.0,3.0,2.0,5.0,8.0,9.0,361.0,0.013850416,0.024930748,0.008310249,0.008310249,0.011080332,0.008310249,0.005540166,0.013850416,0.022160665,0.024930748,0.147058824,0.264705882,0.088235294,0.088235294,0.117647059,0.088235294,0.058823529,0.147058824,0.470588235,0.529411765,18.0,3.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,english speaking and nordic
63402,2069.8,dont pretend,Khalid - SAFE,album,alternative r&b,12829933,False,Free Spirit,4/5/2019,7,17,0,0,11,-8,1,0,0,0,0,0,89,165840,4,r&b/soul,589.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.6,-3.0,-4.0,-1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,182.0,0.010989011,0.005494505,0.010989011,0.005494505,0.005494505,0.005494505,0.005494505,0.005494505,0.016483516,0.010989011,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.6,0.4,2.0,3.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,english speaking and nordic
63429,16.0,gone,Charli XCX - Christine and the Queens,single,art pop,2143069,True,Gone,7/17/2019,1,1,0,0,6,-7,1,0,0,0,0,0,114,245480,4,pop,486.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-5.4,-4.0,-30.0,1.0,5.0,7.0,3.0,3.0,8.0,7.0,4.0,7.0,10.0,11.0,451.0,0.011086475,0.015521064,0.006651885,0.006651885,0.017738359,0.015521064,0.00886918,0.015521064,0.022172949,0.024390244,0.113636364,0.159090909,0.068181818,0.068181818,0.181818182,0.159090909,0.090909091,0.159090909,0.476190476,0.523809524,2.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,0,english speaking and nordic
63436,10208.35,higher love,Kygo - Whitney Houston,single,edm,6858400,False,Higher Love,6/28/2019,1,1,0,0,8,-7,1,0,0,0,0,0,103,228267,4,dance/electronic,505.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,english speaking and nordic
63461,1608.7,come back to earth,Mac Miller,album,hip hop,5013742,False,Swimming,8/3/2018,1,13,0,0,2,-12,0,0,0,0,0,0,83,161840,4,hip hop,834.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,english speaking and nordic
